Area,Item,Year,Export quantity,Export value,Import quantity,Import value,Import Price per Unit (USD/t),Export Price per Unit (USD/t)
Germany,Pesticides (total),1971,,151449.0,,21981.0,,
Germany,Pesticides (total),1972,,183610.0,,26043.0,,
Germany,Pesticides (total),1973,,269414.0,,41410.0,,
Germany,Pesticides (total),1974,,411775.0,,54752.0,,
Germany,Pesticides (total),1975,,466490.0,,70762.0,,
Germany,Pesticides (total),1976,,446709.0,,67799.0,,
Germany,Pesticides (total),1977,,542839.0,,89026.0,,
Germany,Pesticides (total),1978,,661982.0,,143447.0,,
Germany,Pesticides (total),1979,,747228.0,,184841.0,,
Germany,Pesticides (total),1980,,794934.0,,222964.0,,
Germany,Pesticides (total),1981,,753906.0,,184948.0,,
Germany,Pesticides (total),1982,,736115.0,,176901.0,,
Germany,Pesticides (total),1983,,783863.0,,175906.0,,
Germany,Pesticides (total),1984,,837252.0,,196809.0,,
Germany,Pesticides (total),1985,,867878.0,,229888.0,,
Germany,Pesticides (total),1986,,1098476.0,,298866.0,,
Germany,Pesticides (total),1987,,1077716.0,,338419.0,,
Germany,Pesticides (total),1988,,1121031.0,,358110.0,,
Germany,Pesticides (total),1989,,1223084.0,,389880.0,,
Greece,"Disinfectants, etc",1980,,41186.0,,17951.0,,
Greece,"Disinfectants, etc",1981,,6909.0,,9404.0,,
Greece,"Disinfectants, etc",1982,,4878.0,,13461.0,,
Greece,"Disinfectants, etc",1983,,936.0,,9530.0,,
Greece,"Disinfectants, etc",1984,,1041.0,,18444.0,,
Greece,"Disinfectants, etc",1985,,252.0,,15659.0,,
Greece,"Disinfectants, etc",1986,,189.0,,15032.0,,
Greece,"Disinfectants, etc",1987,,128.0,,4360.0,,
Greece,"Disinfectants, etc",1988,,15.0,,3732.0,,
Greece,"Disinfectants, etc",1989,,112.0,,2809.0,,
Greece,Fungicides,1980,,16.0,,62.0,,
Greece,Fungicides,1981,,199.0,,2437.0,,
Greece,Fungicides,1982,,464.0,,2937.0,,
Greece,Fungicides,1983,,28.0,,3122.0,,
Greece,Fungicides,1984,,30.0,,1958.0,,
Greece,Fungicides,1985,,27.0,,2494.0,,
Greece,Fungicides,1986,,,,6249.0,,
Greece,Fungicides,1987,,126.0,,6205.0,,
Greece,Fungicides,1988,,114.0,,11474.0,,
Greece,Fungicides,1989,,110.0,,17485.0,,
Greece,Herbicides,1981,,102.0,,5282.0,,
Greece,Herbicides,1982,,35.0,,2191.0,,
Greece,Herbicides,1983,,338.0,,5214.0,,
Greece,Herbicides,1984,,174.0,,3263.0,,
Greece,Herbicides,1985,,341.0,,2608.0,,
Greece,Herbicides,1986,,226.0,,7999.0,,
Greece,Herbicides,1987,,138.0,,9424.0,,
Greece,Herbicides,1988,,171.0,,20640.0,,
Greece,Herbicides,1989,,744.0,,25457.0,,
Greece,Insecticides,1981,,8467.0,,29292.0,,
Greece,Insecticides,1982,,2028.0,,22021.0,,
Greece,Insecticides,1983,,1566.0,,28817.0,,
Greece,Insecticides,1984,,3618.0,,28983.0,,
Greece,Insecticides,1985,,2035.0,,30386.0,,
Greece,Insecticides,1986,,6360.0,,36121.0,,
Greece,Insecticides,1987,,1529.0,,50123.0,,
Greece,Insecticides,1988,,5273.0,,42779.0,,
Greece,Insecticides,1989,,2767.0,,39565.0,,
Greece,Pesticides (total),1961,,20.0,,4705.0,,
Greece,Pesticides (total),1962,,10.0,,3857.0,,
Greece,Pesticides (total),1963,,10.0,,3976.0,,
Greece,Pesticides (total),1964,,20.0,,3594.0,,
Greece,Pesticides (total),1965,,10.0,,4370.0,,
Greece,Pesticides (total),1966,,7.0,,5983.0,,
Greece,Pesticides (total),1967,,3.0,,6925.0,,
Greece,Pesticides (total),1968,,,,6521.0,,
Greece,Pesticides (total),1969,,34.0,,8090.0,,
Greece,Pesticides (total),1970,,19.0,,7337.0,,
Greece,Pesticides (total),1971,,,,8254.0,,
Greece,Pesticides (total),1972,,42.0,,9477.0,,
Greece,Pesticides (total),1973,,987.0,,18499.0,,
Greece,Pesticides (total),1974,,4263.0,,18124.0,,
Greece,Pesticides (total),1975,,7254.0,,22379.0,,
Greece,Pesticides (total),1976,,9517.0,,22269.0,,
Greece,Pesticides (total),1977,,7602.0,,22141.0,,
Greece,Pesticides (total),1978,,11551.0,,17356.0,,
Greece,Pesticides (total),1979,,20070.0,,15626.0,,
Greece,Pesticides (total),1980,,41202.0,,17878.0,,
Greece,Pesticides (total),1981,,15677.0,,46415.0,,
Greece,Pesticides (total),1982,,7405.0,,40610.0,,
Greece,Pesticides (total),1983,,2868.0,,46683.0,,
Greece,Pesticides (total),1984,,4863.0,,52648.0,,
Greece,Pesticides (total),1985,,2655.0,,51147.0,,
Greece,Pesticides (total),1986,,6775.0,,65401.0,,
Greece,Pesticides (total),1987,,1921.0,,70111.0,,
Greece,Pesticides (total),1988,,5573.0,,78625.0,,
Greece,Pesticides (total),1989,,3733.0,,85316.0,,
Hungary,"Disinfectants, etc",1986,,918.0,,8587.0,,
Hungary,"Disinfectants, etc",1987,,9166.0,,17328.0,,
Hungary,"Disinfectants, etc",1988,,2473.0,,10897.0,,
Hungary,"Disinfectants, etc",1989,,2145.0,,9040.0,,
Hungary,Fungicides,1986,,30398.0,,21339.0,,
Hungary,Fungicides,1987,,28526.0,,26332.0,,
Hungary,Fungicides,1988,,31007.0,,24120.0,,
Hungary,Fungicides,1989,,24370.0,,29230.0,,
Hungary,Herbicides,1986,,57110.0,,35361.0,,
Hungary,Herbicides,1987,,58210.0,,41208.0,,
Hungary,Herbicides,1988,,54825.0,,42330.0,,
Hungary,Herbicides,1989,,55344.0,,73317.0,,
Hungary,Insecticides,1986,,5413.0,,15202.0,,
Hungary,Insecticides,1987,,6530.0,,22587.0,,
Hungary,Insecticides,1988,,8260.0,,18777.0,,
Hungary,Insecticides,1989,,9345.0,,22820.0,,
Hungary,Pesticides (total),1961,,767.0,,3256.0,,
Hungary,Pesticides (total),1962,,437.0,,5636.0,,
Hungary,Pesticides (total),1963,,1404.0,,4866.0,,
Hungary,Pesticides (total),1964,,2280.0,,6485.0,,
Hungary,Pesticides (total),1965,,1397.0,,6831.0,,
Hungary,Pesticides (total),1966,,1135.0,,10550.0,,
Hungary,Pesticides (total),1967,,1815.0,,14019.0,,
Hungary,Pesticides (total),1968,,4338.0,,14404.0,,
Hungary,Pesticides (total),1969,,6384.0,,17548.0,,
Hungary,Pesticides (total),1970,,3805.0,,18443.0,,
Hungary,Pesticides (total),1971,,4438.0,,25144.0,,
Hungary,Pesticides (total),1972,,4282.0,,25009.0,,
Hungary,Pesticides (total),1973,,13141.0,,34092.0,,
Hungary,Pesticides (total),1974,,13172.0,,52046.0,,
Hungary,Pesticides (total),1975,,13108.0,,73192.0,,
Hungary,Pesticides (total),1976,,27889.0,,94113.0,,
Hungary,Pesticides (total),1977,,38952.0,,73422.0,,
Hungary,Pesticides (total),1978,,48833.0,,101496.0,,
Hungary,Pesticides (total),1979,,85846.0,,118763.0,,
Hungary,Pesticides (total),1980,,51968.0,,80595.0,,
Hungary,Pesticides (total),1981,,58754.0,,83124.0,,
Hungary,Pesticides (total),1982,,67534.0,,76936.0,,
Hungary,Pesticides (total),1983,,96541.0,,74758.0,,
Hungary,Pesticides (total),1984,,96402.0,,69815.0,,
Hungary,Pesticides (total),1985,,99957.0,,61871.0,,
Hungary,Pesticides (total),1986,,103130.0,,80489.0,,
Hungary,Pesticides (total),1987,,104248.0,,107455.0,,
Hungary,Pesticides (total),1988,,99775.0,,96124.0,,
Hungary,Pesticides (total),1989,,95287.0,,134407.0,,
Iceland,"Disinfectants, etc",1980,,,,114.0,,
Iceland,"Disinfectants, etc",1981,,,,93.0,,
Iceland,"Disinfectants, etc",1982,,,,80.0,,
Iceland,"Disinfectants, etc",1983,,,,98.0,,
Iceland,"Disinfectants, etc",1986,,,,175.0,,
Iceland,"Disinfectants, etc",1987,,,,218.0,,
Iceland,"Disinfectants, etc",1988,,,,217.0,,
Iceland,"Disinfectants, etc",1989,,,,209.0,,
Iceland,Fungicides,1980,,,,118.0,,
Iceland,Fungicides,1981,,,,98.0,,
Iceland,Fungicides,1982,,,,85.0,,
Iceland,Fungicides,1983,,,,115.0,,
Iceland,Fungicides,1986,,,,85.0,,
Iceland,Fungicides,1987,,,,133.0,,
Iceland,Fungicides,1988,,,,163.0,,
Iceland,Fungicides,1989,,,,126.0,,
Iceland,Herbicides,1980,,,,29.0,,
Iceland,Herbicides,1981,,,,49.0,,
Iceland,Herbicides,1982,,,,43.0,,
Iceland,Herbicides,1983,,,,58.0,,
Iceland,Herbicides,1986,,,,34.0,,
Iceland,Herbicides,1987,,,,64.0,,
Iceland,Herbicides,1988,,,,71.0,,
Iceland,Herbicides,1989,,,,46.0,,
Iceland,Insecticides,1980,,,,471.0,,
Iceland,Insecticides,1981,,,,591.0,,
Iceland,Insecticides,1982,,,,318.0,,
Iceland,Insecticides,1983,,,,159.0,,
Iceland,Insecticides,1986,,,,261.0,,
Iceland,Insecticides,1987,,,,338.0,,
Iceland,Insecticides,1988,,,,184.0,,
Iceland,Insecticides,1989,,,,161.0,,
Iceland,Insecticides (excl. Haz. pest.),1980,,,,471.0,,
Iceland,Insecticides (excl. Haz. pest.),1981,,,,591.0,,
Iceland,Insecticides (excl. Haz. pest.),1982,,,,318.0,,
Iceland,Insecticides (excl. Haz. pest.),1983,,,,159.0,,
Iceland,Insecticides (excl. Haz. pest.),1986,,,,261.0,,
Iceland,Insecticides (excl. Haz. pest.),1987,,,,338.0,,
Iceland,Insecticides (excl. Haz. pest.),1988,,,,184.0,,
Iceland,Insecticides (excl. Haz. pest.),1989,,,,161.0,,
Iceland,Pesticides (total),1961,,,,119.0,,
Iceland,Pesticides (total),1962,,,,131.0,,
Iceland,Pesticides (total),1963,,,,56.0,,
Iceland,Pesticides (total),1964,,,,93.0,,
Iceland,Pesticides (total),1965,,,,73.0,,
Iceland,Pesticides (total),1966,,,,94.0,,
Iceland,Pesticides (total),1967,,,,103.0,,
Iceland,Pesticides (total),1968,,,,102.0,,
Iceland,Pesticides (total),1969,,,,97.0,,
Iceland,Pesticides (total),1970,,,,129.0,,
Iceland,Pesticides (total),1971,,,,124.0,,
Iceland,Pesticides (total),1972,,,,170.0,,
Iceland,Pesticides (total),1973,,,,229.0,,
Iceland,Pesticides (total),1974,,,,198.0,,
Iceland,Pesticides (total),1975,,,,202.0,,
Iceland,Pesticides (total),1976,,,,192.0,,
Iceland,Pesticides (total),1977,,,,210.0,,
Iceland,Pesticides (total),1978,,,,301.0,,
Iceland,Pesticides (total),1979,,,,337.0,,
Iceland,Pesticides (total),1980,,,,732.0,,
Iceland,Pesticides (total),1981,,,,831.0,,
Iceland,Pesticides (total),1982,,,,526.0,,
Iceland,Pesticides (total),1983,,,,429.0,,
Iceland,Pesticides (total),1984,,,,433.0,,
Iceland,Pesticides (total),1985,,,,445.0,,
Iceland,Pesticides (total),1986,,,,554.0,,
Iceland,Pesticides (total),1987,,,,753.0,,
Iceland,Pesticides (total),1988,,,,635.0,,
Iceland,Pesticides (total),1989,,,,542.0,,
Ireland,"Disinfectants, etc",1979,,1528.0,,5233.0,,
Ireland,"Disinfectants, etc",1980,,1958.0,,10429.0,,
Ireland,"Disinfectants, etc",1981,,1183.0,,8784.0,,
Ireland,"Disinfectants, etc",1982,,1795.0,,8166.0,,
Ireland,"Disinfectants, etc",1983,,1758.0,,6682.0,,
Ireland,"Disinfectants, etc",1984,,1714.0,,6996.0,,
Ireland,"Disinfectants, etc",1985,,1662.0,,7647.0,,
Ireland,"Disinfectants, etc",1986,,1526.0,,9859.0,,
Ireland,"Disinfectants, etc",1987,,2288.0,,9943.0,,
Ireland,"Disinfectants, etc",1988,,3377.0,,10656.0,,
Ireland,"Disinfectants, etc",1989,,2598.0,,10927.0,,
Ireland,Fungicides,1979,,201.0,,6681.0,,
Ireland,Fungicides,1980,,776.0,,8046.0,,
Ireland,Fungicides,1981,,888.0,,4566.0,,
Ireland,Fungicides,1982,,566.0,,8526.0,,
Ireland,Fungicides,1983,,1209.0,,4886.0,,
Ireland,Fungicides,1984,,564.0,,7621.0,,
Ireland,Fungicides,1985,,1104.0,,10818.0,,
Ireland,Fungicides,1986,,278.0,,9658.0,,
Ireland,Fungicides,1987,,1492.0,,7575.0,,
Ireland,Fungicides,1988,,599.0,,10196.0,,
Ireland,Fungicides,1989,,764.0,,12875.0,,
Ireland,Herbicides,1979,,1057.0,,11872.0,,
Ireland,Herbicides,1980,,1149.0,,10956.0,,
Ireland,Herbicides,1981,,1140.0,,11325.0,,
Ireland,Herbicides,1982,,857.0,,11314.0,,
Ireland,Herbicides,1983,,655.0,,10736.0,,
Ireland,Herbicides,1984,,297.0,,9961.0,,
Ireland,Herbicides,1985,,358.0,,6874.0,,
Ireland,Herbicides,1986,,376.0,,8923.0,,
Ireland,Herbicides,1987,,1106.0,,12274.0,,
Ireland,Herbicides,1988,,1412.0,,19947.0,,
Ireland,Herbicides,1989,,2014.0,,17721.0,,
Ireland,Insecticides,1979,,358.0,,3471.0,,
Ireland,Insecticides,1980,,310.0,,3820.0,,
Ireland,Insecticides,1981,,466.0,,2951.0,,
Ireland,Insecticides,1982,,520.0,,3096.0,,
Ireland,Insecticides,1983,,221.0,,3127.0,,
Ireland,Insecticides,1984,,261.0,,3856.0,,
Ireland,Insecticides,1985,,106.0,,5375.0,,
Ireland,Insecticides,1986,,184.0,,5864.0,,
Ireland,Insecticides,1987,,585.0,,7271.0,,
Ireland,Insecticides,1988,,1316.0,,5707.0,,
Ireland,Insecticides,1989,,656.0,,7297.0,,
Ireland,Pesticides (total),1961,,220.0,,619.0,,
Ireland,Pesticides (total),1962,,130.0,,674.0,,
Ireland,Pesticides (total),1963,,135.0,,685.0,,
Ireland,Pesticides (total),1964,,141.0,,1095.0,,
Ireland,Pesticides (total),1965,,210.0,,1400.0,,
Ireland,Pesticides (total),1966,,174.0,,2260.0,,
Ireland,Pesticides (total),1967,,735.0,,2099.0,,
Ireland,Pesticides (total),1968,,280.0,,2467.0,,
Ireland,Pesticides (total),1969,,346.0,,2762.0,,
Ireland,Pesticides (total),1970,,396.0,,2950.0,,
Ireland,Pesticides (total),1971,,257.0,,3464.0,,
Ireland,Pesticides (total),1972,,400.0,,3513.0,,
Ireland,Pesticides (total),1973,,493.0,,5658.0,,
Ireland,Pesticides (total),1974,,589.0,,7351.0,,
Ireland,Pesticides (total),1975,,2110.0,,9358.0,,
Ireland,Pesticides (total),1976,,592.0,,7220.0,,
Ireland,Pesticides (total),1977,,1904.0,,11219.0,,
Ireland,Pesticides (total),1978,,1940.0,,17446.0,,
Ireland,Pesticides (total),1979,,3144.0,,27257.0,,
Ireland,Pesticides (total),1980,,4194.0,,33251.0,,
Ireland,Pesticides (total),1981,,3677.0,,27626.0,,
Ireland,Pesticides (total),1982,,3738.0,,31102.0,,
Ireland,Pesticides (total),1983,,3843.0,,25431.0,,
Ireland,Pesticides (total),1984,,2836.0,,28434.0,,
Ireland,Pesticides (total),1985,,3230.0,,30714.0,,
Ireland,Pesticides (total),1986,,2364.0,,34304.0,,
Ireland,Pesticides (total),1987,,5471.0,,37063.0,,
Ireland,Pesticides (total),1988,,6704.0,,46506.0,,
Ireland,Pesticides (total),1989,,6032.0,,48820.0,,
Italy,"Disinfectants, etc",1979,,8172.0,,18203.0,,
Italy,"Disinfectants, etc",1980,,12587.0,,18685.0,,
Italy,"Disinfectants, etc",1981,,11645.0,,15301.0,,
Italy,"Disinfectants, etc",1982,,10942.0,,13885.0,,
Italy,"Disinfectants, etc",1983,,12427.0,,16589.0,,
Italy,"Disinfectants, etc",1984,,13832.0,,15769.0,,
Italy,"Disinfectants, etc",1985,,14076.0,,15360.0,,
Italy,"Disinfectants, etc",1986,,21962.0,,20630.0,,
Italy,"Disinfectants, etc",1987,,29485.0,,30212.0,,
Italy,"Disinfectants, etc",1988,,19885.0,,30879.0,,
Italy,"Disinfectants, etc",1989,,33321.0,,27192.0,,
Italy,Fungicides,1979,,8733.0,,26966.0,,
Italy,Fungicides,1980,,16471.0,,33153.0,,
Italy,Fungicides,1981,,9942.0,,26443.0,,
Italy,Fungicides,1982,,18564.0,,29030.0,,
Italy,Fungicides,1983,,22844.0,,25862.0,,
Italy,Fungicides,1984,,19158.0,,29139.0,,
Italy,Fungicides,1985,,27370.0,,25434.0,,
Italy,Fungicides,1986,,44617.0,,33860.0,,
Italy,Fungicides,1987,,45083.0,,46353.0,,
Italy,Fungicides,1988,,47179.0,,56228.0,,
Italy,Fungicides,1989,,56790.0,,56685.0,,
Italy,Herbicides,1979,,28491.0,,44682.0,,
Italy,Herbicides,1980,,27831.0,,48239.0,,
