Area,Item,Year,Export quantity,Export value,Import quantity,Import value,Import Price per Unit (USD/t),Export Price per Unit (USD/t)
Andorra,"Disinfectants, etc",2004,0.0,0.0,18.0,92.954,5.164111111111111,0.0
Andorra,"Disinfectants, etc",2006,0.0,0.0,32.0,92.6243,2.894509375,0.0
Andorra,"Disinfectants, etc (excl. Haz. pest.)",2007,0.0,0.0,36.0,83.1016,2.308377777777778,0.0
Andorra,"Disinfectants, etc (excl. Haz. pest.)",2008,0.0,0.0,25.0,80.3531,3.214124,0.0
Andorra,"Disinfectants, etc (excl. Haz. pest.)",2009,0.0,0.0,31.0,85.1858,2.7479290322580647,0.0
Andorra,"Disinfectants, etc (excl. Haz. pest.)",2010,0.0,0.0,22.0,97.3006,4.422754545454546,0.0
Andorra,"Disinfectants, etc (excl. Haz. pest.)",2011,0.0,1.624,19.0,91.6821,4.825373684210526,0.0
Andorra,"Disinfectants, etc (excl. Haz. pest.)",2012,0.0,0.0,22.0,69.0012,3.1364181818181818,0.0
Andorra,"Disinfectants, etc (excl. Haz. pest.)",2013,0.0,0.0,24.0,89.9932,3.7497166666666666,0.0
Andorra,"Disinfectants, etc (excl. Haz. pest.)",2014,0.0,2.0301,32.0,115.1218,3.59755625,0.0
Andorra,"Disinfectants, etc (excl. Haz. pest.)",2015,0.0,0.0,24.0,96.7998,4.0333250000000005,0.0
Andorra,"Disinfectants, etc (excl. Haz. pest.)",2016,0.0,0.0,33.0,115.7251,3.506821212121212,0.0
Andorra,"Disinfectants, etc (excl. Haz. pest.)",2017,0.0,0.0,23.0,112.3225,4.883586956521739,0.0
Andorra,"Disinfectants, etc (excl. Haz. pest.)",2018,0.0,0.0,26.0,125.5068,4.827184615384615,0.0
Andorra,"Disinfectants, etc (excl. Haz. pest.)",2019,0.0,0.0,27.0,126.3138,4.678288888888889,0.0
Andorra,"Disinfectants, etc (excl. Haz. pest.)",2020,0.0,0.1817,72.0,438.6942,6.092975,0.0
Andorra,"Disinfectants, etc (excl. Haz. pest.)",2021,0.0,0.0,38.0,192.9213,5.076876315789474,0.0
Andorra,"Disinfectants, etc (excl. Haz. pest.)",2022,0.0,0.0597,27.0,118.5177,4.389544444444445,0.0
Andorra,"Ethylene dibromide (1,2-dibromoethane)",2007,0.0054,0.235,0.003,0.0177,5.9,43.51851851851851
Andorra,"Ethylene dibromide (1,2-dibromoethane)",2008,0.0407,0.1006,0.025,0.3612,14.448,2.4717444717444716
Andorra,"Ethylene dibromide (1,2-dibromoethane)",2009,0.0,0.0,0.066,1.0561,16.00151515151515,0.0
Andorra,"Ethylene dibromide (1,2-dibromoethane)",2010,0.0,0.0,0.031,0.1874,6.045161290322581,0.0
Andorra,Ethylene dichloride,2012,0.0,0.0,0.3,0.2172,0.7240000000000001,0.0
Andorra,Fungicides,1992,8.0,18.9018,0.0,0.0,0.0,2.362725
Andorra,Fungicides,1996,0.0,0.0,2.0,3.41,1.705,0.0
Andorra,Fungicides,1998,0.0,0.0,1.0,7.382,7.382,0.0
Andorra,Fungicides,1999,0.0,0.0,1.0,1.559,1.559,0.0
